LAD14CD,LAD16NM,construction,manufacture_advanced,manufacture_agrochemical,manufacture_automotive,manufacture_chemical_pharma,manufacture_construction,manufacture_electrical,manufacture_food,manufacture_food_2,manufacture_footwear_leather,manufacture_furniture,manufacture_light_misc,manufacture_machinery,manufacture_metallurgy,manufacture_metallurgy_misc,manufacture_metallurgy_tools,manufacture_optics,manufacture_paper,manufacture_plastic,manufacture_rubber,manufacture_shipbuilding,manufacture_textiles,manufacturing_aerospace,manufacturing_misc,mining_mining,mining_oil_gas,primary_farming,primary_fishing,primary_forestry,primary_livestock,services_agriculture_rural,services_automotive,services_business_support,services_cleaning_facilities,services_computing,services_consumer_retail,services_creative,services_creative_content,services_cultural,services_education,services_energy,services_finance_insurance,services_finance_real_state,services_freight_transport,services_head_offices,services_health,services_human_resources,services_kibs,services_leisure,services_professional_public,services_publishing,services_r_and_d,services_real_estate,services_repair_transport,services_residential_social_work,services_retail_misc,services_technical_engineering,services_telecommunications,services_transport_storage,services_travelling_tourism,services_urban_transport,services_waste_recycling,wholesale_repair_machinery,wholesale_retail_misc
E07000088,Gosport,0.1172293502,0.68340789,0.4190320346,0.4991670542,0.3895069907,0.4249058611,0.8818140442,0.094788171,0.2057240019,0.4508660019,0.6688664449,0.2309375656,0.2206431162,0.2371515968,0.0060134323,0.6171862717,0.4177679832,0.4750982852,0.5954076398,0.8408118368,0.8218287137,0.5061543072,0.7311969465,0.4382262994,0.0944286028,0.2526605977,0.2004184206,0.589322218,0.4597518398,0.5855065397,0.4390529402,0.6797859021,0.8357178388,0.7400913306,0.1477637995,0.7428712687,0.6105065366,0.7692753122,0.505535636,0.1072498877,0.3215488895,0.3812053071,0.6127846613,0.6960881893,0.6697426715,0.9076543806,0.8606906349,0.3333056135,0.3674740098,0.7716591928,0.5473611128,0.4106940627,0.365426867,0.9653535699,0.8642797939,0.9270069574,0.4972129936,0.8655568714,0.1290833766,0.3798183176,0.3383496691,0.3290772126,0.4750114829,0.7958871946
E07000089,Hart,0.7741336538,0.3472849675,0.2549197412,0.4644260422,0.4574973598,0.4009488968,0.4679754347,0.2535297606,0.3563594402,0.4811559957,0.4947534734,0.2955705911,0.5852116436,0.320810144,0.8663190464,0.2792169414,0.4888306198,0.3404012756,0.5016376336,0.4787080735,0.4199529767,0.5364466119,0.5182807412,0.5738315133,0.0430711264,0.3137879794,0.4036244085,0.4693534558,0.4711113444,0.3745821197,0.5250175465,0.6651700506,0.6019362907,0.6310625053,0.5726196242,0.4250293015,0.4137638768,0.8208318255,0.4065907281,0.4519376038,0.4504494615,0.2120634151,0.4127056224,0.470589779,0.3882667611,0.2787099924,0.5366870355,0.4615769849,0.4663895599,0.6944917873,0.4921795512,0.3678847546,0.5347960797,0.4848114843,0.4598110196,0.4517839738,0.471853958,0.8513201202,0.5510696378,0.3897948931,0.3644093162,0.5489787073,0.7360097032,0.4117544593
E07000090,Havant,0.5255552495,0.5520539312,0.3089900752,0.448541208,0.2866812839,0.6602329378,0.143111917,0.2709482922,0.3312416304,0.4698905845,0.4003676952,0.2853002049,0.2625590695,0.301564262,1.422e-07,0.5750081969,0.4235234525,0.6392700713,0.5408016043,0.3279536242,0.5980364048,0.4257807215,0.561864073,0.645083972,0.1452314089,0.2919959283,0.4365114336,0.5311556882,0.4897054032,0.481624499,0.4820354668,0.3740580433,0.2478920782,0.329949768,0.4119830478,0.5938449733,0.6416838597,0.3885604327,0.6162939692,0.5702601821,0.4176147294,0.5902526213,0.9361755108,0.5593827951,0.6047132513,0.7928525796,0.312343164,0.3349479028,0.4380212997,0.1955355183,0.6224320306,0.3453081578,0.4980895523,0.4402087265,0.7448711103,0.2767653879,0.496639849,0.7229447493,0.188577007,0.1286881755,0.4724440657,0.2360638689,0.6868198773,0.7914599202
E07000091,New Forest,0.7804353252,0.2314491685,0.3801028788,0.5006134645,0.4145568819,0.6507796502,0.7945513963,0.3266365663,0.4270214225,0.4659782882,0.2144237174,0.3438973203,0.5058488012,0.3174216099,4.395e-07,0.73613862,0.4436348229,0.2631707172,0.5378246446,0.7098799898,0.6283955128,0.4760152714,0.5535482522,0.8755519674,0.6974444485,0.2815592639,0.5195898144,0.5512980911,0.5108243221,0.651690771,0.4809732248,0.6605178275,0.2590594255,0.5659717394,0.3087329561,0.5877681102,0.6068535612,0.4152624794,0.6246670928,0.2768480153,0.5029699524,0.8211073667,0.8736487873,0.5667085065,0.4763362786,0.7949243506,0.5631603706,0.4077519536,0.4580758442,0.616640803,0.4662229739,0.4988883333,0.8588114897,0.4207330996,0.4209364435,0.2056624879,0.5213772456,0.4296604607,0.2214998464,0.5790103454,0.7594296549,0.2790020414,0.7220132412,0.384143248
E07000092,Rushmoor,0.7647156654,0.6652834043,0.2530018754,0.475685782,0.6309855445,0.4653023802,0.2786162477,0.2784056524,0.3096044825,0.4725557622,0.6481513784,0.3108474056,0.5046340686,0.3390911761,0.0274836329,0.5496365823,0.5335249393,0.4923930215,0.5006477248,0.65031866,0.4209434902,0.7712870218,0.5184065498,0.4557766321,0.0752351255,0.352462848,0.6685650246,0.460159186,0.4623921667,0.5319851783,0.5378129877,0.1290321737,0.3822790506,0.4358555578,0.347360881,0.4239561163,0.5240290176,0.7263620728,0.420227222,0.6877232912,0.5118381619,0.4511712428,0.5631361756,0.4598538882,0.2846424144,0.331090638,0.5000296171,0.4448658542,0.4920998008,0.2603857585,0.548740939,0.5854729694,0.4881162032,0.1414284239,0.3683691804,0.5410349229,0.4741772556,0.5783977969,0.8346558406,0.5437282907,0.1198304284,0.4840768756,0.4650945834,0.6329758771
E07000093,Test Valley,0.5109842343,0.182108301,0.3414367852,0.5488769389,0.4202510999,0.4539931455,0.5925480712,0.3598901088,0.3571619957,0.4695038032,0.2999808512,0.3243421,0.4187001737,0.3401828852,4.2751e-06,0.6410666459,0.491139738,0.6997998833,0.5124132873,0.763225207,0.5491285779,0.4758646102,0.5141183681,0.6364118036,0.3331200518,0.3072690864,0.7103248794,0.5173740619,0.4808388467,0.5844780806,0.5047799597,0.4258765171,0.6964554657,0.7234396604,0.3657196961,0.4818067289,0.2503452216,0.5894162804,0.523207003,0.5116225103,0.4943523156,0.4381260595,0.6528506592,0.5334579381,0.2661097111,0.5139081417,0.7863657564,0.4410250733,0.485492634,0.6577223154,0.3997150582,0.666687334,0.8015795715,0.4253987922,0.3918690638,0.6191247625,0.4853785615,0.386401763,0.2135637557,0.4354582548,0.7253222535,0.4865569082,0.2820438979,0.6557426007
E07000094,Winchester,0.4325334792,0.2910648619,0.3489918202,0.5073861395,0.6383315541,0.3740832362,0.513649437,0.2983646851,0.3635462997,0.458320022,0.3631963022,0.2849461898,0.6652434038,0.3161112386,0.000349725,0.4748245489,0.4429318639,0.6332470378,0.5160719828,0.6045777093,0.5855913735,0.5444594227,0.5269167135,0.6578711161,0.2097300685,0.321867539,0.5383703772,0.5203127844,0.4816081456,0.5317200604,0.4861741412,0.2925177321,0.4238720676,0.7370826668,0.3580252919,0.5109423606,0.6895877913,0.688258726,0.4878443038,0.4693175009,0.4667188945,0.4240466614,0.5332839123,0.5493918689,0.4368944377,0.0859641714,0.6845412273,0.478621834,0.4574953039,0.5599550686,0.5069450396,0.9454133257,0.6529758511,0.1145154408,0.1628596776,0.4754036933,0.4946680942,0.2562534724,0.8094499728,0.3473564112,0.4215464005,0.5747603247,0.6241068976,0.7182415041
E07000095,Broxbourne,0.6238916124,0.5920798714,0.2809002625,0.4909131435,0.3493009093,0.5293017212,0.1432194412,0.3967651959,0.3827698933,0.4771004759,0.1895271021,0.315345161,0.2915509986,0.3439259607,5.226e-07,0.4044457094,0.4939899932,0.4208009791,0.4978265333,0.354914003,0.423118858,0.1947024179,0.4757014068,0.7439556577,0.2639319016,0.2961730924,0.3632888558,0.4743342337,0.4573916422,0.2672177666,0.520166518,0.1782755252,0.4944630589,0.5404806521,0.7145589598,0.4298498133,0.3953094349,0.4782466097,0.3464638702,0.4774525786,0.4383107601,0.7217292659,0.5387517372,0.4549462875,0.3642990764,0.7279322642,0.49203168,0.5445398136,0.4929435959,0.6034585597,0.3770440014,0.683584909,0.4972407265,0.4622773908,0.3051832719,0.1795363165,0.4811108033,0.352181485,0.1759553441,0.1815648509,0.4727815153,0.4151834646,0.5740529004,0.5227281017
E07000096,Dacorum,0.7924277932,0.2137616292,0.2697947058,0.4643196748,0.5792324739,0.5755097732,0.8213080745,0.3602757928,0.4682221958,0.4897148647,0.5407103721,0.3174310866,0.2345467391,0.3443190688,0.0015090451,0.3715571204,0.5062933079,0.3558359351,0.4924474377,0.359838141,0.4139683324,0.6011367447,0.496604538,0.3899784404,0.1061517682,0.3341908554,0.3772441669,0.4731325176,0.4719042512,0.3511847826,0.5169726419,0.6841599848,0.761795264,0.6575310682,0.5724140325,0.4104760049,0.5393574001,0.7081679843,0.4477440884,0.5872956409,0.4712146791,0.5285681269,0.3407793543,0.47803103,0.5412389191,0.1354734001,0.5273244678,0.4688225074,0.4665622447,0.6205797512,0.6044134361,0.2927565659,0.4852034494,0.4805890896,0.5120230427,0.3561998389,0.4743281494,0.2915464792,0.5015607366,0.4090590909,0.4989486955,0.6704197806,0.2651655862,0.3652158821
E07000098,Hertsmere,0.5743033659,0.4073852145,0.258563663,0.4062844038,0.5811617331,0.621868553,0.7046279997,0.40472344,0.5321296235,0.4979509379,0.5904132756,0.3462369348,0.2538575271,0.3505370595,3.1838e-06,0.3109048144,0.5033492982,0.3605116596,0.481826961,0.3135859523,0.4075220432,0.4187610869,0.4661885563,0.481100493,0.2377449804,0.337914361,0.3599686501,0.4666679319,0.4593397711,0.2508318731,0.5072819945,0.7199214884,0.475766271,0.7096413721,0.4248822148,0.3813656543,0.3178398548,0.7243770365,0.4040830267,0.3344047491,0.4997630559,0.6325237488,0.4123835857,0.4760309225,0.3293719849,0.3721794009,0.579292117,0.5509023034,0.4577313446,0.3319180648,0.3338832133,0.8236067099,0.5242460669,0.5106227444,0.421287795,0.5336886345,0.4722379078,0.34150935,0.4570027952,0.6962575402,0.6238058204,0.4826181429,0.5356390552,0.5187798403
E07000099,North Hertfordshire,0.4747383271,0.8265557556,0.2645304351,0.5179210446,0.5505767141,0.5219311465,0.2779973405,0.3999005128,0.4837750027,0.4940683395,0.7213650746,0.3384173248,0.4274816333,0.3951663333,3.5613e-06,0.3916307169,0.5110824806,0.6639108775,0.5123530422,0.4086762905,0.4123569846,0.3514119141,0.4743141959,0.4866373351,0.1349068515,0.2946574329,0.2686281445,0.4641044058,0.4698139038,0.286549597,0.5604715088,0.4595670164,0.4243839027,0.5673753471,0.6010541295,0.4807783446,0.4625553114,0.6889068689,0.453962319,0.4534107811,0.4091014788,0.2571876094,0.4502206913,0.4351199718,0.4519283107,0.1750599404,0.2241421896,0.3754734381,0.4997444431,0.7386854686,0.6225578912,0.5320566938,0.7921694347,0.2876950085,0.6972909382,0.534537791,0.4638758502,0.553347905,0.6875149923,0.6172012708,0.5659582313,0.482072387,0.5768092812,0.6631688474
E07000102,Three Rivers,0.4682956686,0.2974923503,0.2391610507,0.4380129539,0.3469725108,0.641412114,0.4235361772,0.2989324909,0.5318920343,0.4922378092,0.2141888314,0.3323362874,0.5332626594,0.3482165549,0.0025644867,0.2603397095,0.5022999142,0.4042486214,0.482066564,0.2933322267,0.4058672801,0.2270641241,0.485355657,0.4742290416,0.1223953866,0.3557534584,0.2489525086,0.4609995739,0.4663772425,0.2278204795,0.4886558456,0.6254294802,0.468997058,0.5688228539,0.7877790198,0.3747831602,0.6034126131,0.7133821783,0.3746393623,0.2848712693,0.4689596397,0.5424925508,0.5145338368,0.4823875479,0.5577573369,0.2773582997,0.5351998074,0.5302333952,0.4205905577,0.5741110349,0.4186129795,0.3461810041,0.5292208468,0.8532730176,0.4949226468,0.3454253043,0.4711507601,0.6750444576,0.3055930564,0.3808488514,0.6395343253,0.5075659135,0.7402662586,0.5020099282
E07000103,Watford,0.8243791124,0.2574507973,0.2577668142,0.428792282,0.5054894684,0.5937990271,0.4463750125,0.3920465654,0.5039474572,0.4886175778,0.5256933095,0.3485841064,0.5836489056,0.3585492954,2.55825e-05,0.3250603554,0.5262619022,0.4070153457,0.4873596002,0.3233726874,0.4143772789,0.6047452179,0.4699714253,0.234947312,0.091647152,0.3266048043,0.460670778,0.4627961208,0.4580355895,0.2841342011,0.5282466947,0.3533657526,0.7821681132,0.8117502265,0.7584344621,0.3681138605,0.7835317394,0.6327397737,0.4673262212,0.3890355268,0.4742580531,0.6587270857,0.6267896877,0.4732759004,0.5320090191,0.508466009,0.2606942403,0.5163556815,0.4441476653,0.6974801858,0.3762410197,0.2504552873,0.5062141224,0.6786445647,0.3911120715,0.2010298204,0.468094904,0.6987053714,0.4324053729,0.5239151329,0.5716853263,0.7066268662,0.3376953712,0.3363403872
E07000105,Ashford,0.4741330276,0.6037727133,0.290426296,0.4924012382,0.4530197719,0.5554938266,0.0861411751,0.4297425764,0.4283016507,0.4641883772,0.6718916378,0.3099414717,0.3886001328,0.3530768934,1.93474e-05,0.4692406501,0.464712019,0.8286696381,0.5017067681,0.560742501,0.427413447,0.3819332886,0.4644297181,0.6990938255,0.22451905,0.31427552,0.6811620591,0.4857863416,0.4811149205,0.6388740539,0.5144776118,0.476652207,0.3235439246,0.7410134697,0.6545895566,0.5050092354,0.8165749088,0.5550981219,0.4162935972,0.8321490099,0.4584661321,0.3328148233,0.2904213504,0.4539515436,0.0992499323,0.1585367073,0.4659147643,0.5041670314,0.4943173544,0.1067185011,0.4693799839,0.3297467418,0.6710634412,0.0159591869,0.3957066307,0.4693328011,0.4918134655,0.580035291,0.1433308091,0.7341165676,0.132441759,0.4299534105,0.6869175828,0.9054188381
E07000106,Canterbury,0.6359265089,0.3530062168,0.3014884502,0.4582163098,0.6499121044,0.3192319493,0.488820631,0.3663787992,0.3447835262,0.4520437262,0.3633131589,0.2990037358,0.5275670131,0.3289091549,7.387e-07,0.2810584957,0.457259645,0.5947329185,0.4909627463,0.3536290306,0.4564240216,0.4409488263,0.4625875771,0.6455123092,0.2991981777,0.3311220623,0.4037977176,0.4970133063,0.4714539703,0.5935725632,0.4849768851,0.2259524161,0.6768030511,0.7011279475,0.4957835017,0.4518696063,0.563740916,0.3656600381,0.3610608872,0.6473047896,0.4557848969,0.4049216448,0.5205385296,0.4877238148,0.4643131168,0.6406071435,0.6724987101,0.5579778778,0.4834640873,0.4677664297,0.5670757888,0.6459260358,0.4741639192,0.4317359301,0.317076539,0.2564726062,0.4932751614,0.1529730896,0.3804156186,0.4037974179,0.4893095218,0.3823335846,0.3148776214,0.5714212307
E07000107,Dartford,0.3966068451,0.3373497504,0.5418648629,0.5139790963,0.6271591665,0.4103827165,0.4146491527,0.3713164808,0.3960079089,0.5330025858,0.3589586274,0.254776681,0.3084508795,0.3193807995,0.0,0.4099106473,0.5525906756,0.2198864314,0.5247916105,0.2647470649,0.4270715477,0.5704041645,0.4993591872,0.1986578533,0.2879021532,0.265652111,0.3095355172,0.453635608,0.4836240372,0.3409049475,0.5096791737,0.5910924137,0.4972075187,0.1184428178,0.6413935125,0.4429286115,0.5003603527,0.5218839098,0.3000141852,0.5357342657,0.340762644,0.5240861487,0.5699888877,0.4800804407,0.7880032983,0.5452766951,0.3433086934,0.5011946152,0.4314513793,0.349946072,0.4816315645,0.3099112002,0.3082112447,0.1833540281,0.45002411,0.2937290375,0.4513458124,0.8226601374,0.7322934628,0.1769125178,0.6390217012,0.7537138545,0.7270821378,0.3595605311
E07000108,Dover,0.7369570481,0.7518543289,0.2973603002,0.4385411859,0.6367015425,0.2555948587,0.3660006375,0.3210595347,0.3347160356,0.4545743058,0.3035670069,0.2823542649,0.8196609917,0.3249306813,1.3e-09,0.4931957345,0.440581507,0.741027744,0.5049390519,0.3723862887,0.4786475003,0.6067854147,0.4783854584,0.6598067335,0.1668344662,0.3300612601,0.5279799778,0.5035707583,0.4729054149,0.7792966806,0.4605270082,0.4742341726,0.2733696691,0.3030335928,0.4153165329,0.4947744733,0.0870234752,0.2148441771,0.4701015122,0.4747018754,0.4798435906,0.3338398723,0.8003408737,0.5236874411,0.6625774255,0.3141350432,0.4308032343,0.447358207,0.4402235256,0.3949318854,0.5974305031,0.9048123936,0.5195031254,0.0306523243,0.2819396931,0.2438467971,0.4986752145,0.2550285775,0.7195468208,0.7385713837,0.4990852062,0.3521209334,0.4826598477,0.6233848124
E07000109,Gravesham,0.3070353237,0.4093516805,0.2782751053,0.5362070874,0.5074734926,0.4800572042,0.9332010902,0.3483983946,0.4459431698,0.4654988852,0.354864921,0.3175586542,0.7930676485,0.3368338139,0.000344759,0.4961713398,0.4816336772,0.2558524846,0.5030688886,0.3392198598,0.429952254,0.6082749545,0.4673305892,0.6919907667,0.4176609338,0.3082294673,0.4179127188,0.4761840821,0.4603895748,0.3710329009,0.4890213865,0.4800575268,0.3157683042,0.2817932764,0.8239963324,0.4541492153,0.6076815114,0.5557500446,0.3083374078,0.299562563,0.4323693359,0.5399290432,0.897523319,0.4627734386,0.6418175711,0.7171030849,0.5828955275,0.5574922245,0.4658872973,0.2714976282,0.6553980592,0.7623427891,0.3715585848,0.9925949782,0.521268484,0.1664209495,0.4843098406,0.5592670592,0.580301019,0.7104793251,0.615600359,0.3119271191,0.4609643141,0.1258584794
E07000110,Maidstone,0.6203600778,0.3835096301,0.2934232299,0.5134494512,0.4471175709,0.360316739,0.4492675949,0.4005671101,0.4535829762,0.4688983213,0.5410531095,0.2970691798,0.4180916141,0.3526278779,0.0008010998,0.3638497558,0.4666123257,0.4964285365,0.5038432498,0.6080908886,0.4325644972,0.5111295925,0.4796788814,0.4223309449,0.1025111891,0.2894725326,0.4215536838,0.4735019735,0.4708178305,0.4371953203,0.5160766488,0.5297609834,0.3487928492,0.5316155231,0.6300251516,0.4839987609,0.530854195,0.5255753096,0.368984569,0.3073632263,0.4038307713,0.425061256,0.7082487633,0.4514067388,0.6582879164,0.4350948568,0.3444330857,0.4721181249,0.4830092328,0.4912828635,0.404734272,0.3007879547,0.5060595518,0.4031877441,0.6190842576,0.5556280716,0.4752360715,0.3329362449,0.3240874402,0.2690543175,0.5849647036,0.5941711867,0.8594761335,0.31215446
E07000111,Sevenoaks,0.4577502724,0.6230177416,0.3653141998,0.4679948115,0.5550428539,0.3979781441,0.4181053973,0.3830440267,0.4850411681,0.5035059813,0.3125563902,0.3169146948,0.2370582468,0.3277368171,1.73e-08,0.4477950829,0.5002763765,0.5283375172,0.4940788862,0.4013043599,0.4169143148,0.26371227,0.4892047276,0.5390929021,0.4824354075,0.3419011655,0.4364311004,0.4694629147,0.4885665474,0.4220734709,0.458446051,0.2260341942,0.4901014526,0.4315094992,0.6175709166,0.3793259579,0.6096175962,0.582373878,0.2907426085,0.3007355919,0.4600502526,0.5917918919,0.6293906281,0.4844295021,0.5324197318,0.2773040537,0.604755311,0.57291681,0.4208197568,0.6805211594,0.3932835477,0.3371344515,0.5064622912,0.583545556,0.5491166219,0.3230917523,0.4767797288,0.494796593,0.2106103056,0.242786061,0.5016866971,0.4729565536,0.2787492432,0.6019964568
E07000112,Shepway,0.7572397181,0.7218540571,0.3027981719,0.4723880102,0.659758988,0.2601829112,0.4969870671,0.4202323988,0.4087788444,0.4496414675,0.6891223559,0.2893685143,0.7005889458,0.3224301074,4e-10,0.2690546855,0.4413062919,0.7572977483,0.4991625688,0.4475166962,0.4462980909,0.7065838405,0.4657427231,0.5595088487,0.117550057,0.3257286593,0.6061385037,0.4984641362,0.4904722434,0.6894791422,0.5189381456,0.5815127368,0.4141395301,0.401025808,0.5052330417,0.4743490529,0.3243919572,0.4391560086,0.5185800175,0.348479613,0.4761275944,0.3344790195,0.8380872791,0.4844690197,0.8512278333,0.5058872238,0.1826043882,0.4674087925,0.5106491111,0.3137232963,0.4514826609,0.703890606,0.4720487728,0.7860189445,0.6244425136,0.4800083874,0.4914036942,0.0983366456,0.6328721766,0.3327658792,0.5011896727,0.558552871,0.6806363852,0.4258996016
E07000113,Swale,0.4590569029,0.3644875563,0.3081808907,0.5258009701,0.4794807615,0.4874514377,0.6938929965,0.4270597318,0.4109681565,0.466933011,0.4032627553,0.2974972481,0.5193861176,0.3490728936,2.0699e-06,0.5322343636,0.4652615358,0.3717259066,0.5164945213,0.6309141814,0.4561469878,0.5035850002,0.4704295794,0.6958441352,0.2581003913,0.2889518167,0.5730082304,0.4850524296,0.4737704981,0.5895895384,0.4964754555,0.8300804931,0.4600274974,0.5197540585,0.5675658816,0.5262095784,0.264579014,0.4356366512,0.3799965897,0.569990734,0.4605524926,0.4313112837,0.7592529857,0.461477468,0.3182566106,0.468192917,0.7134397842,0.4914342462,0.4806960403,0.4054157052,0.441343154,0.6417376177,0.5408428785,0.680228687,0.5340695145,0.2160022215,0.4914365796,0.3069596469,0.4338747349,0.5360578059,0.562952703,0.6368493231,0.4860770484,0.3439250563
E07000114,Thanet,0.7730551238,0.7644400795,0.2959755924,0.4548001195,0.8032851181,0.3305595021,0.3237173336,0.3340881181,0.3793690766,0.454724636,0.6216557255,0.3006393311,0.8241793574,0.3070361194,0.0,0.1345171398,0.473180116,0.7357192723,0.4882214841,0.4148789061,0.4681736618,0.6358234736,0.4748355253,0.7755355069,0.1348041666,0.3311061845,0.3860156141,0.491885922,0.4632749614,0.6401157852,0.5079564656,0.734646174,0.3978990072,0.4913243009,0.6761171286,0.4576324248,0.5482436242,0.4821733292,0.407630618,0.3285951704,0.4225601182,0.4555223361,0.8913780181,0.5029278085,0.4865674499,0.800871461,0.2486424446,0.5490773831,0.5027527148,0.2910205639,0.6112035664,0.7146787195,0.4091518057,0.750852003,0.6146921176,0.1998386808,0.4827803391,0.2232082803,0.8594829341,0.5121819121,0.3374417247,0.4989788399,0.1811010373,0.7491770876
E07000115,Tonbridge and Malling,0.6492481213,0.6693861637,0.2815833076,0.4849840263,0.4700006914,0.4877319047,0.1884658224,0.3749978319,0.4321999233,0.4696411371,0.3730838376,0.3002774338,0.2425629754,0.3439750836,5.3e-08,0.3807638994,0.4770356176,0.3807911456,0.4978765188,0.3456393544,0.4203583908,0.5377378155,0.4700028259,0.4855277069,0.2022353296,0.3117543266,0.3913659634,0.4742774654,0.4665120151,0.3826196341,0.5023962407,0.3564466414,0.6464076993,0.4410673599,0.5940233779,0.4448516441,0.6605616186,0.5905336704,0.3715451706,0.6661744796,0.4264092174,0.4387084925,0.3780759573,0.4682622791,0.7137060748,0.3082998199,0.5433120815,0.4746508826,0.4694951331,0.3250605182,0.5994111915,0.1762570248,0.3309504653,0.2006293367,0.4783108295,0.4612359809,0.4691811402,0.6958420019,0.4846081797,0.2284620114,0.3497889424,0.7166286906,0.3752528857,0.4097295424
E07000116,Tunbridge Wells,0.7219523908,0.5906151657,0.2949950158,0.4831818316,0.7169883327,0.4731694264,0.843767762,0.4926337607,0.544475804,0.4863588062,0.4061210277,0.3312303772,0.6716904968,0.3569144528,0.000291862,0.3988010549,0.4689908949,0.4297721583,0.4975083948,0.6176886083,0.4267135657,0.6822710999,0.4699611293,0.7468443052,0.292664833,0.3411502949,0.6463204935,0.4933656025,0.4960642372,0.6266518959,0.5111220848,0.3076659514,0.7403563707,0.5463424529,0.4522440071,0.420792435,0.5424809611,0.6255796132,0.520596999,0.5643885349,0.5101545272,0.4831800978,0.5587532412,0.4916315136,0.6653627035,0.2354954001,0.4596701082,0.510174988,0.4845010731,0.7168428544,0.6103573442,0.3754682645,0.4884546,0.149526175,0.3153255815,0.5345817194,0.4866797076,0.1423566629,0.6512890587,0.4350967741,0.3911919343,0.5836902031,0.6698260918,0.3781426204
